PID,item,similarity,apriori_faktor,aposteriori_faktor
1856,BB1_SH1,0.4999254091090606,BB,SH
1859,BB1_SH1,0.5275145134060938,BB,SH
1860,BB1_SH1,0.4772526718953188,BB,SH
1864,BB1_SH1,0.4538265516558056,BB,SH
1865,BB1_SH1,0.6261798707791487,BB,SH
1868,BB1_SH1,0.4995835187034053,BB,SH
1869,BB1_SH1,0.5764342745909264,BB,SH
1870,BB1_SH1,0.4949015415511988,BB,SH
1871,BB1_SH1,0.6107508438122299,BB,SH
1881,BB1_SH1,0.5748169254670141,BB,SH
1888,BB1_SH1,0.38320953764975857,BB,SH
1889,BB1_SH1,0.5136817892209729,BB,SH
1892,BB1_SH1,0.41426350166592923,BB,SH
1900,BB1_SH1,0.623117198447481,BB,SH
1904,BB1_SH1,0.6208149187657336,BB,SH
1905,BB1_SH1,0.28066001344142777,BB,SH
1907,BB1_SH1,0.4109282787218546,BB,SH
1908,BB1_SH1,0.5340730243533292,BB,SH
1909,BB1_SH1,0.593850283702402,BB,SH
1910,BB1_SH1,0.570350551262759,BB,SH
1914,BB1_SH1,0.5668780233322045,BB,SH
1919,BB1_SH1,0.6111688745558158,BB,SH
1921,BB1_SH1,0.5686608790982219,BB,SH
1922,BB1_SH1,0.4982181432533069,BB,SH
1923,BB1_SH1,0.4882506003196775,BB,SH
1925,BB1_SH1,0.5593413041017624,BB,SH
1926,BB1_SH1,0.6211881337188496,BB,SH
1930,BB1_SH1,0.5565903284012087,BB,SH
1936,BB1_SH1,0.25369668510825383,BB,SH
1937,BB1_SH1,0.5249913333429436,BB,SH
1942,BB1_SH1,0.5811235688706022,BB,SH
1943,BB1_SH1,0.5506585207011758,BB,SH
1946,BB1_SH1,0.4074353524310727,BB,SH
1948,BB1_SH1,0.5727788851156541,BB,SH
1950,BB1_SH1,0.5146686603647443,BB,SH
1951,BB1_SH1,0.4990246624208671,BB,SH
1952,BB1_SH1,0.40218113848553944,BB,SH
1955,BB1_SH1,0.5733114873468054,BB,SH
1957,BB1_SH1,0.5575764493167499,BB,SH
1959,BB1_SH1,0.5345101416934662,BB,SH
1961,BB1_SH1,0.5149693022143225,BB,SH
1962,BB1_SH1,0.6670339035798155,BB,SH
1964,BB1_SH1,0.5243133386322549,BB,SH
1965,BB1_SH1,0.42125024136422384,BB,SH
1967,BB1_SH1,0.4080968075076398,BB,SH
1968,BB1_SH1,0.5357362167246387,BB,SH
1969,BB1_SH1,0.3801486814893558,BB,SH
1974,BB1_SH1,0.5839351364900046,BB,SH
1975,BB1_SH1,0.5441814146139685,BB,SH
1977,BB1_SH1,0.5531013219896742,BB,SH
1978,BB1_SH1,0.5419441169098558,BB,SH
1981,BB1_SH1,0.4589190893342644,BB,SH
1982,BB1_SH1,0.612592680012102,BB,SH
1983,BB1_SH1,0.5027465715603664,BB,SH
1991,BB1_SH1,0.4944012286151274,BB,SH
1992,BB1_SH1,0.5761624712699533,BB,SH
1993,BB1_SH1,0.472934761223428,BB,SH
1998,BB1_SH1,0.4171243612320667,BB,SH
1999,BB1_SH1,0.4555053314531946,BB,SH
2004,BB1_SH1,0.4836143921700318,BB,SH
2007,BB1_SH1,0.5594693424739059,BB,SH
2011,BB1_SH1,0.5016562866604185,BB,SH
2017,BB1_SH1,0.5864593643508411,BB,SH
2020,BB1_SH1,0.45302139511484585,BB,SH
2023,BB1_SH1,0.4674429939485425,BB,SH
2025,BB1_SH1,0.5050527531987727,BB,SH
2034,BB1_SH1,0.5454982419106996,BB,SH
2035,BB1_SH1,0.6361058000069457,BB,SH
2036,BB1_SH1,0.4657633446764952,BB,SH
2037,BB1_SH1,0.5173957371590623,BB,SH
2043,BB1_SH1,0.5101323014284694,BB,SH
2044,BB1_SH1,0.6059083411163041,BB,SH
2045,BB1_SH1,0.537091111377183,BB,SH
2047,BB1_SH1,0.5664827081683087,BB,SH
2051,BB1_SH1,0.3407455081772585,BB,SH
2052,BB1_SH1,0.4944012286151274,BB,SH
2053,BB1_SH1,0.47025603697798446,BB,SH
2057,BB1_SH1,0.4580630122333421,BB,SH
2058,BB1_SH1,0.6049320097062502,BB,SH
2059,BB1_SH1,0.3696274619334672,BB,SH
702,BB1_SH1,0.5714461751819779,BB,SH
703,BB1_SH1,0.6987301167194485,BB,SH
706,BB1_SH1,0.4925937631068371,BB,SH
713,BB1_SH1,0.4138278403654148,BB,SH
717,BB1_SH1,0.4667915576247531,BB,SH
718,BB1_SH1,0.3687645661217454,BB,SH
719,BB1_SH1,0.5592409129418787,BB,SH
720,BB1_SH1,0.4378968447065396,BB,SH
721,BB1_SH1,0.5783896590841893,BB,SH
723,BB1_SH1,0.35930674429108445,BB,SH
725,BB1_SH1,0.3620661618585036,BB,SH
726,BB1_SH1,0.4016800486877127,BB,SH
728,BB1_SH1,0.5094780471621738,BB,SH
729,BB1_SH1,0.43424963689551555,BB,SH
732,BB1_SH1,0.4910034154665467,BB,SH
737,BB1_SH1,0.5423693843151404,BB,SH
739,BB1_SH1,0.4980358040610331,BB,SH
741,BB1_SH1,0.5594418015092377,BB,SH
747,BB1_SH1,0.5433973792938867,BB,SH
748,BB1_SH1,0.46693527202946,BB,SH
750,BB1_SH1,0.4442508023455242,BB,SH
751,BB1_SH1,0.5849957991374791,BB,SH
754,BB1_SH1,0.5791528449200548,BB,SH
759,BB1_SH1,0.698093877767606,BB,SH
760,BB1_SH1,0.5048226171805681,BB,SH
762,BB1_SH1,0.4088014372570922,BB,SH
764,BB1_SH1,0.43886734817258494,BB,SH
765,BB1_SH1,0.594421316156273,BB,SH
771,BB1_SH1,0.3995731092184688,BB,SH
775,BB1_SH1,0.5177406244583521,BB,SH
781,BB1_SH1,0.43786576467433236,BB,SH
782,BB1_SH1,0.5536329450094831,BB,SH
784,BB1_SH1,0.6086047634597735,BB,SH
785,BB1_SH1,0.619952821773544,BB,SH
787,BB1_SH1,0.48789583902933625,BB,SH
788,BB1_SH1,0.4089404925476713,BB,SH
790,BB1_SH1,0.5312079203449332,BB,SH
792,BB1_SH1,0.5231924838048924,BB,SH
793,BB1_SH1,0.5449950115786184,BB,SH
796,BB1_SH1,0.2593697040092274,BB,SH
799,BB1_SH1,0.6409670406609848,BB,SH
802,BB1_SH1,0.603139731882983,BB,SH
803,BB1_SH1,0.5901684887119235,BB,SH
813,BB1_SH1,0.46465300127661757,BB,SH
817,BB1_SH1,0.29965125893980654,BB,SH
818,BB1_SH1,0.38784799069678244,BB,SH
820,BB1_SH1,0.5477191516271822,BB,SH
821,BB1_SH1,0.5586371932694049,BB,SH
824,BB1_SH1,0.5667035068052649,BB,SH
825,BB1_SH1,0.6052589227935564,BB,SH
827,BB1_SH1,0.5400434258064838,BB,SH
830,BB1_SH1,0.48599304105724056,BB,SH
831,BB1_SH1,0.516738774403446,BB,SH
833,BB1_SH1,0.6007579111866546,BB,SH
834,BB1_SH1,0.5715964616861846,BB,SH
835,BB1_SH1,0.5510645893781165,BB,SH
840,BB1_SH1,0.16999774430882758,BB,SH
841,BB1_SH1,0.5409424078993139,BB,SH
847,BB1_SH1,0.6060360345665011,BB,SH
849,BB1_SH1,0.6024242636851874,BB,SH
856,BB1_SH1,0.6093888036135113,BB,SH
860,BB1_SH1,0.6169524154079934,BB,SH
861,BB1_SH1,0.5340295377663526,BB,SH
863,BB1_SH1,0.3482521715836771,BB,SH
869,BB1_SH1,0.6370349045539158,BB,SH
871,BB1_SH1,0.49082949307901347,BB,SH
872,BB1_SH1,0.526333063683614,BB,SH
881,BB1_SH1,0.5509061775330821,BB,SH
888,BB1_SH1,0.5090486733790487,BB,SH
889,BB1_SH1,0.47299848514191983,BB,SH
894,BB1_SH1,0.5568762629373578,BB,SH
895,BB1_SH1,0.40497678014133437,BB,SH
896,BB1_SH1,0.5290640369060156,BB,SH
900,BB1_SH1,0.5336732693998465,BB,SH
916,BB1_SH1,0.5371779298386153,BB,SH
917,BB1_SH1,0.5525557033786687,BB,SH
918,BB1_SH1,0.6041775469028325,BB,SH
920,BB1_SH1,0.6364652230854274,BB,SH
922,BB1_SH1,0.5090227040755236,BB,SH
924,BB1_SH1,0.46435535818589446,BB,SH
925,BB1_SH1,0.5607317507960479,BB,SH
926,BB1_SH1,0.4873077002987767,BB,SH
929,BB1_SH1,0.5187747788603724,BB,SH
932,BB1_SH1,0.48545788755855523,BB,SH
933,BB1_SH1,0.4653944493855902,BB,SH
934,BB1_SH1,0.5135147951742373,BB,SH
936,BB1_SH1,0.5820466420643433,BB,SH
939,BB1_SH1,0.6708427360441273,BB,SH
940,BB1_SH1,0.5558553763288128,BB,SH
941,BB1_SH1,0.5153647603772348,BB,SH
943,BB1_SH1,0.4065735659811433,BB,SH
944,BB1_SH1,0.3738347156747912,BB,SH
945,BB1_SH1,0.4745626797142681,BB,SH
946,BB1_SH1,0.5902475268263803,BB,SH
947,BB1_SH1,0.6344329218175871,BB,SH
948,BB1_SH1,0.6237479523402771,BB,SH
949,BB1_SH1,0.5777884722315135,BB,SH
954,BB1_SH1,0.42876551943776703,BB,SH
1593,BB1_SH1,0.3337382072542293,BB,SH
1594,BB1_SH1,0.2518191773254564,BB,SH
1598,BB1_SH1,0.4958713582646272,BB,SH
1600,BB1_SH1,0.5692239470848419,BB,SH
1602,BB1_SH1,0.6210202223249536,BB,SH
1603,BB1_SH1,0.49162580123481336,BB,SH
1604,BB1_SH1,0.5215830240721424,BB,SH
1606,BB1_SH1,0.527228078768107,BB,SH
1607,BB1_SH1,0.5231028159725442,BB,SH
1608,BB1_SH1,0.5264636603373655,BB,SH
1611,BB1_SH1,0.6435185079678652,BB,SH
1615,BB1_SH1,0.3516086449478183,BB,SH
1616,BB1_SH1,0.5590781212915925,BB,SH
1618,BB1_SH1,0.5184053075070225,BB,SH
1621,BB1_SH1,0.5149328655620913,BB,SH
1624,BB1_SH1,0.4794070313950462,BB,SH
1625,BB1_SH1,0.5508821871765517,BB,SH
1626,BB1_SH1,0.49245693781648975,BB,SH
1627,BB1_SH1,0.5172325062511971,BB,SH
1632,BB1_SH1,0.4921634323001922,BB,SH
1633,BB1_SH1,0.5715478455544291,BB,SH
1635,BB1_SH1,0.5794054333379725,BB,SH
1639,BB1_SH1,0.333671649044006,BB,SH
1640,BB1_SH1,0.5208952954260687,BB,SH
1642,BB1_SH1,0.4698991406907559,BB,SH
1643,BB1_SH1,0.431985273536745,BB,SH
1644,BB1_SH1,0.531287389868571,BB,SH
1645,BB1_SH1,0.4155686345096546,BB,SH
1649,BB1_SH1,0.5771880576801629,BB,SH
1650,BB1_SH1,0.6243357081698686,BB,SH
1651,BB1_SH1,0.49217508685202666,BB,SH
1652,BB1_SH1,0.3737475885499746,BB,SH
1657,BB1_SH1,0.5076700046090518,BB,SH
1659,BB1_SH1,0.5543616388985485,BB,SH
1660,BB1_SH1,0.33359662704157267,BB,SH
1661,BB1_SH1,0.4961875983337948,BB,SH
1663,BB1_SH1,0.5702202981775296,BB,SH
1664,BB1_SH1,0.43380670306610125,BB,SH
1666,BB1_SH1,0.39345612992495166,BB,SH
1667,BB1_SH1,0.5835839035811332,BB,SH
1670,BB1_SH1,0.13055384678693524,BB,SH
1671,BB1_SH1,0.4293405988717334,BB,SH
1675,BB1_SH1,0.3885788117120219,BB,SH
1676,BB1_SH1,0.3839540276107823,BB,SH
1677,BB1_SH1,0.5494223006945512,BB,SH
1680,BB1_SH1,0.37657610689887305,BB,SH
1683,BB1_SH1,0.41922031428706247,BB,SH
1685,BB1_SH1,0.4374903634509079,BB,SH
1686,BB1_SH1,0.5008180120165356,BB,SH
1687,BB1_SH1,0.4897990243671352,BB,SH
1688,BB1_SH1,0.531830235002109,BB,SH
1691,BB1_SH1,0.5451388813584657,BB,SH
1693,BB1_SH1,0.5928378199835832,BB,SH
1694,BB1_SH1,0.45722369163400234,BB,SH
1697,BB1_SH1,0.5430603295415254,BB,SH
1699,BB1_SH1,0.527699140927869,BB,SH
1702,BB1_SH1,0.6304128809441745,BB,SH
1704,BB1_SH1,0.5105007560980963,BB,SH
1705,BB1_SH1,0.5380696759526715,BB,SH
1706,BB1_SH1,0.5312343962180636,BB,SH
1712,BB1_SH1,0.535018335431613,BB,SH
1713,BB1_SH1,0.5881958407274812,BB,SH
1717,BB1_SH1,0.5250170711958462,BB,SH
1718,BB1_SH1,0.5377119091853478,BB,SH
1721,BB1_SH1,0.6032433260412348,BB,SH
1723,BB1_SH1,0.48918761007044353,BB,SH
1724,BB1_SH1,0.5567983273055044,BB,SH
1729,BB1_SH1,0.46697150112845515,BB,SH
1731,BB1_SH1,0.4609126977736306,BB,SH
1733,BB1_SH1,0.1455663721367205,BB,SH
1734,BB1_SH1,0.6411009171150629,BB,SH
1741,BB1_SH1,0.5315013983943981,BB,SH
1742,BB1_SH1,0.47842357727329965,BB,SH
1743,BB1_SH1,0.4856823204285418,BB,SH
1747,BB1_SH1,0.4941529056668352,BB,SH
1751,BB1_SH1,0.4890551134851428,BB,SH
1753,BB1_SH1,0.6281982699071883,BB,SH
1754,BB1_SH1,0.6066918419322473,BB,SH
1759,BB1_SH1,0.5206467774358496,BB,SH
1760,BB1_SH1,0.5584171355341095,BB,SH
1762,BB1_SH1,0.6947160819971803,BB,SH
1763,BB1_SH1,0.48343884902371925,BB,SH
1764,BB1_SH1,0.5823942602984834,BB,SH
1767,BB1_SH1,0.5386840388481955,BB,SH
1768,BB1_SH1,0.48039535641667025,BB,SH
1769,BB1_SH1,0.505741357195561,BB,SH
1770,BB1_SH1,0.6414698431033699,BB,SH
1771,BB1_SH1,0.48722564557173165,BB,SH
1772,BB1_SH1,0.4405778025638873,BB,SH
1774,BB1_SH1,0.4802011469613582,BB,SH
1775,BB1_SH1,0.4936195658776764,BB,SH
1776,BB1_SH1,0.5101943751154652,BB,SH
1777,BB1_SH1,0.34067249764027485,BB,SH
1781,BB1_SH1,0.6640672580392858,BB,SH
1785,BB1_SH1,0.5253834217949509,BB,SH
1786,BB1_SH1,0.40017377368158596,BB,SH
1789,BB1_SH1,0.59609299216044,BB,SH
1791,BB1_SH1,0.5303130368636498,BB,SH
1793,BB1_SH1,0.447988589695334,BB,SH
1795,BB1_SH1,0.5238835374174481,BB,SH
1800,BB1_SH1,0.47459553481182853,BB,SH
1803,BB1_SH1,0.5071419591706725,BB,SH
1811,BB1_SH1,0.5020372512334647,BB,SH
1812,BB1_SH1,0.5092978070459577,BB,SH
1813,BB1_SH1,0.5156755532947173,BB,SH
1819,BB1_SH1,0.6296400602942306,BB,SH
1821,BB1_SH1,0.608891681434708,BB,SH
1822,BB1_SH1,0.6489884067553628,BB,SH
1826,BB1_SH1,0.4066755673193994,BB,SH
1829,BB1_SH1,0.36876906851291086,BB,SH
1830,BB1_SH1,0.5144230383591217,BB,SH
1831,BB1_SH1,0.3456830196105615,BB,SH
1832,BB1_SH1,0.5225053626243756,BB,SH
1833,BB1_SH1,0.5687839288657631,BB,SH
1835,BB1_SH1,0.4635511464027918,BB,SH
1838,BB1_SH1,0.5378552618534481,BB,SH
1839,BB1_SH1,0.4835539717873109,BB,SH
1843,BB1_SH1,0.6365738321480606,BB,SH
1847,BB1_SH1,0.4917502598499943,BB,SH
1849,BB1_SH1,0.4411365669873725,BB,SH
1850,BB1_SH1,0.5830306144451325,BB,SH
1854,BB1_SH1,0.4763757043804143,BB,SH
1855,BB1_SH1,0.33635231418357164,BB,SH
1856,BB1_SH1,0.4585298134166226,BB,SH
1859,BB1_SH1,0.5499725049935424,BB,SH
1860,BB1_SH1,0.4315023684099924,BB,SH
1864,BB1_SH1,0.6120706311415546,BB,SH
1865,BB1_SH1,0.3086427437034901,BB,SH
1868,BB1_SH1,0.5254860307892523,BB,SH
1869,BB1_SH1,0.49377148254485936,BB,SH
1870,BB1_SH1,0.48250797844739,BB,SH
1871,BB1_SH1,0.4062794707930789,BB,SH
1881,BB1_SH1,0.5467013383345544,BB,SH
1888,BB1_SH1,0.48213640302148286,BB,SH
1889,BB1_SH1,0.5041099897180308,BB,SH
1892,BB1_SH1,0.463088694610476,BB,SH
1900,BB1_SH1,0.5370047858807682,BB,SH
1904,BB1_SH1,0.5580244547465822,BB,SH
1905,BB1_SH1,0.5061256778935005,BB,SH
1907,BB1_SH1,0.3286500354823797,BB,SH
1909,BB1_SH1,0.28357522361611204,BB,SH
1910,BB1_SH1,0.5448787202156804,BB,SH
1914,BB1_SH1,0.5101905768567452,BB,SH
1919,BB1_SH1,0.5865211949047014,BB,SH
1921,BB1_SH1,0.5109340571983958,BB,SH
1922,BB1_SH1,0.5024101330675235,BB,SH
1923,BB1_SH1,0.5565775324448862,BB,SH
1925,BB1_SH1,0.5374156990448555,BB,SH
1926,BB1_SH1,0.4063487657777553,BB,SH
1930,BB1_SH1,0.5526679671561227,BB,SH
1936,BB1_SH1,0.5193107299639692,BB,SH
1937,BB1_SH1,0.634758246611811,BB,SH
1942,BB1_SH1,0.4774502807577625,BB,SH
1943,BB1_SH1,0.5090387536302278,BB,SH
1946,BB1_SH1,0.40297774617302584,BB,SH
1948,BB1_SH1,0.574831950122545,BB,SH
1950,BB1_SH1,0.5746943610620249,BB,SH
1951,BB1_SH1,0.4023892734819878,BB,SH
1952,BB1_SH1,0.43392762320313877,BB,SH
1955,BB1_SH1,0.5332850910864206,BB,SH
1957,BB1_SH1,0.48281539125362066,BB,SH
1959,BB1_SH1,0.4952788631075241,BB,SH
1961,BB1_SH1,0.5204330486891183,BB,SH
1962,BB1_SH1,0.504161656378035,BB,SH
1964,BB1_SH1,0.34219256644817375,BB,SH
1965,BB1_SH1,0.6623288372484907,BB,SH
1967,BB1_SH1,0.4360908273736581,BB,SH
1968,BB1_SH1,0.46073708615901626,BB,SH
1969,BB1_SH1,0.6071452633825708,BB,SH
1974,BB1_SH1,0.5109520380342805,BB,SH
1975,BB1_SH1,0.24512381530015132,BB,SH
1977,BB1_SH1,0.4421377096572807,BB,SH
1978,BB1_SH1,0.6373528082914285,BB,SH
1981,BB1_SH1,0.455780415475011,BB,SH
1982,BB1_SH1,0.6249368200592244,BB,SH
1983,BB1_SH1,0.44682384870149106,BB,SH
1991,BB1_SH1,0.5030086779358818,BB,SH
1992,BB1_SH1,0.40912667737166114,BB,SH
1993,BB1_SH1,0.3885474408661493,BB,SH
1998,BB1_SH1,0.60490993677979,BB,SH
1999,BB1_SH1,0.4171033022658253,BB,SH
2004,BB1_SH1,0.5303066008017802,BB,SH
2007,BB1_SH1,0.5255314126734554,BB,SH
2011,BB1_SH1,0.5049719698900567,BB,SH
2017,BB1_SH1,0.49351067911057966,BB,SH
2020,BB1_SH1,0.4492350701424834,BB,SH
2023,BB1_SH1,0.5961343669774319,BB,SH
2025,BB1_SH1,0.6313617838195897,BB,SH
2034,BB1_SH1,0.5308968198293423,BB,SH
2035,BB1_SH1,0.5473216970139768,BB,SH
2036,BB1_SH1,0.6011004868131842,BB,SH
2037,BB1_SH1,0.5364834113298809,BB,SH
2043,BB1_SH1,0.6245969893624125,BB,SH
2044,BB1_SH1,0.5107263080176372,BB,SH
2045,BB1_SH1,0.44835816884986063,BB,SH
2047,BB1_SH1,0.49422401798473226,BB,SH
2051,BB1_SH1,0.47382379095090466,BB,SH
2052,BB1_SH1,0.4423864478755339,BB,SH
2053,BB1_SH1,0.43015713352331925,BB,SH
2057,BB1_SH1,0.5859724377970258,BB,SH
2058,BB1_SH1,0.47223432200040694,BB,SH
2059,BB1_SH1,0.491086537986691,BB,SH
702,BB3_SH2,0.4845082107456875,BB,SH
703,BB3_SH2,0.4530394287838633,BB,SH
706,BB3_SH2,0.4059598924740075,BB,SH
713,BB3_SH2,0.3627800007952452,BB,SH
717,BB3_SH2,0.4662601791911074,BB,SH
718,BB3_SH2,0.5868317561324798,BB,SH
719,BB3_SH2,0.5900565716874655,BB,SH
720,BB3_SH2,0.41418388026228103,BB,SH
721,BB3_SH2,0.5012053443030225,BB,SH
723,BB3_SH2,0.35172124212223765,BB,SH
725,BB3_SH2,0.21562526922399194,BB,SH
726,BB3_SH2,0.24030342783463735,BB,SH
728,BB3_SH2,0.6744696452726181,BB,SH
729,BB3_SH2,0.5193101569345192,BB,SH
732,BB3_SH2,0.45929846978716354,BB,SH
737,BB3_SH2,0.5000677858961509,BB,SH
739,BB3_SH2,0.3813135017138877,BB,SH
741,BB3_SH2,0.5481004883427437,BB,SH
747,BB3_SH2,0.4272675790271364,BB,SH
748,BB3_SH2,0.43414706094442995,BB,SH
750,BB3_SH2,0.7125567478731385,BB,SH
751,BB3_SH2,0.3782158137540392,BB,SH
753,BB3_SH2,0.42171143820765994,BB,SH
754,BB3_SH2,0.4316744186202349,BB,SH
759,BB3_SH2,0.35821001748995684,BB,SH
760,BB3_SH2,0.39198142573857747,BB,SH
762,BB3_SH2,0.40102719623097544,BB,SH
764,BB3_SH2,0.5050847649112215,BB,SH
765,BB3_SH2,0.6207646860468058,BB,SH
771,BB3_SH2,0.5729945215716696,BB,SH
775,BB3_SH2,0.4492087571000634,BB,SH
781,BB3_SH2,0.38650789531425483,BB,SH
782,BB3_SH2,0.5447822378541964,BB,SH
784,BB3_SH2,0.5395610135571393,BB,SH
785,BB3_SH2,0.5175267858848895,BB,SH
787,BB3_SH2,0.5879638614618636,BB,SH
788,BB3_SH2,0.46775516498288816,BB,SH
790,BB3_SH2,0.57023434242879,BB,SH
792,BB3_SH2,0.5541833815719857,BB,SH
793,BB3_SH2,0.44005305596870514,BB,SH
796,BB3_SH2,0.6393406705740399,BB,SH
799,BB3_SH2,0.5141839406119504,BB,SH
802,BB3_SH2,0.3755067600144148,BB,SH
803,BB3_SH2,0.4074512734767733,BB,SH
813,BB3_SH2,0.4009442542739551,BB,SH
817,BB3_SH2,0.4874675094920219,BB,SH
818,BB3_SH2,0.43880020861998226,BB,SH
820,BB3_SH2,0.5615715045956033,BB,SH
821,BB3_SH2,0.49001552568008927,BB,SH
824,BB3_SH2,0.39303189820232126,BB,SH
825,BB3_SH2,0.5095782899632789,BB,SH
827,BB3_SH2,0.49307750204466866,BB,SH
830,BB3_SH2,0.49407194389975484,BB,SH
831,BB3_SH2,0.6157233548530057,BB,SH
833,BB3_SH2,0.5424757667813997,BB,SH
834,BB3_SH2,0.5847594312398118,BB,SH
835,BB3_SH2,0.4270387194062876,BB,SH
839,BB3_SH2,0.4531278186889575,BB,SH
840,BB3_SH2,0.2633489618696839,BB,SH
841,BB3_SH2,0.49631442471802417,BB,SH
847,BB3_SH2,0.3306112849576095,BB,SH
849,BB3_SH2,0.472901892133213,BB,SH
856,BB3_SH2,0.6535540731188999,BB,SH
860,BB3_SH2,0.5809071538535091,BB,SH
861,BB3_SH2,0.5330933364462606,BB,SH
863,BB3_SH2,0.6769500585946729,BB,SH
869,BB3_SH2,0.6506799573350077,BB,SH
871,BB3_SH2,0.4452564035993281,BB,SH
872,BB3_SH2,0.6242666810433599,BB,SH
881,BB3_SH2,0.44057552662669575,BB,SH
888,BB3_SH2,0.5673107138886349,BB,SH
889,BB3_SH2,0.4682369209978165,BB,SH
894,BB3_SH2,0.460857781814737,BB,SH
895,BB3_SH2,0.40192744870432706,BB,SH
896,BB3_SH2,0.4982163497494725,BB,SH
900,BB3_SH2,0.48875354010325184,BB,SH
902,BB3_SH2,0.6150561197058568,BB,SH
916,BB3_SH2,0.5037472747397362,BB,SH
917,BB3_SH2,0.3826475493951454,BB,SH
918,BB3_SH2,0.4593305297784159,BB,SH
920,BB3_SH2,0.5175903151352526,BB,SH
921,BB3_SH2,0.4299455442112487,BB,SH
922,BB3_SH2,0.4949563819065574,BB,SH
924,BB3_SH2,0.5471414606832117,BB,SH
925,BB3_SH2,0.42794167332726546,BB,SH
926,BB3_SH2,0.6422141782130045,BB,SH
929,BB3_SH2,0.4945348046482728,BB,SH
932,BB3_SH2,0.49367986839242445,BB,SH
933,BB3_SH2,0.3199461909863618,BB,SH
934,BB3_SH2,0.3755032288543096,BB,SH
936,BB3_SH2,0.37470968368070956,BB,SH
938,BB3_SH2,0.5760769379182942,BB,SH
939,BB3_SH2,0.547977326984928,BB,SH
940,BB3_SH2,0.616472093827075,BB,SH
941,BB3_SH2,0.4844635469167951,BB,SH
943,BB3_SH2,0.5225049246063922,BB,SH
944,BB3_SH2,0.36915911609367474,BB,SH
945,BB3_SH2,0.5802635960361485,BB,SH
946,BB3_SH2,0.5842446662943033,BB,SH
947,BB3_SH2,0.3892744398981859,BB,SH
948,BB3_SH2,0.5932424062310128,BB,SH
949,BB3_SH2,0.5672452535256823,BB,SH
954,BB3_SH2,0.5519188429238846,BB,SH
1593,BB3_SH2,0.4002013036960131,BB,SH
1594,BB3_SH2,0.5618068983494034,BB,SH
1598,BB3_SH2,0.5618409102855055,BB,SH
1600,BB3_SH2,0.5488789470290414,BB,SH
1602,BB3_SH2,0.5377256851027549,BB,SH
1603,BB3_SH2,0.5012317900507278,BB,SH
1604,BB3_SH2,0.5204316732251891,BB,SH
1606,BB3_SH2,0.6406741068690235,BB,SH
1607,BB3_SH2,0.42151419349414054,BB,SH
1608,BB3_SH2,0.6050799656652435,BB,SH
1611,BB3_SH2,0.6082184941613621,BB,SH
1615,BB3_SH2,0.5943998741683153,BB,SH
1616,BB3_SH2,0.43228776567124144,BB,SH
1618,BB3_SH2,0.3341757170344314,BB,SH
1621,BB3_SH2,0.4544521774977684,BB,SH
1624,BB3_SH2,0.6717533567911741,BB,SH
1625,BB3_SH2,0.635974048653191,BB,SH
1626,BB3_SH2,0.46311732936442124,BB,SH
1627,BB3_SH2,0.5958411177077351,BB,SH
1632,BB3_SH2,0.5958699473950605,BB,SH
1633,BB3_SH2,0.43568823877995994,BB,SH
1635,BB3_SH2,0.5541667225822445,BB,SH
1639,BB3_SH2,0.26359601294404583,BB,SH
1640,BB3_SH2,0.47676836573043363,BB,SH
1642,BB3_SH2,0.5419339660736937,BB,SH
1643,BB3_SH2,0.5780790157895604,BB,SH
1644,BB3_SH2,0.6406495775310886,BB,SH
1645,BB3_SH2,0.6102937656148577,BB,SH
1649,BB3_SH2,0.6017630876001417,BB,SH
1650,BB3_SH2,0.3957398323283598,BB,SH
1651,BB3_SH2,0.41890507675880695,BB,SH
1652,BB3_SH2,0.32904471604088337,BB,SH
1657,BB3_SH2,0.2898375585820667,BB,SH
1658,BB3_SH2,0.5462989861741115,BB,SH
1659,BB3_SH2,0.5732490656313691,BB,SH
1660,BB3_SH2,0.5611116458780822,BB,SH
1661,BB3_SH2,0.5090364339580511,BB,SH
1663,BB3_SH2,0.5671998232251217,BB,SH
1664,BB3_SH2,0.4649406386982735,BB,SH
1666,BB3_SH2,0.5778414903641473,BB,SH
1667,BB3_SH2,0.5361700179055879,BB,SH
1670,BB3_SH2,0.5535691207908174,BB,SH
1671,BB3_SH2,0.5262039175728237,BB,SH
1672,BB3_SH2,0.3439079417035398,BB,SH
1675,BB3_SH2,0.37373638799217573,BB,SH
1676,BB3_SH2,0.5965445027636841,BB,SH
1677,BB3_SH2,0.5438714855537616,BB,SH
1680,BB3_SH2,0.5704242179450857,BB,SH
1683,BB3_SH2,0.5177491980171881,BB,SH
1685,BB3_SH2,0.41653734321692026,BB,SH
1686,BB3_SH2,0.5437497030491569,BB,SH
1687,BB3_SH2,0.4820606297237006,BB,SH
1688,BB3_SH2,0.6241233324427187,BB,SH
1691,BB3_SH2,0.35094895349183514,BB,SH
1693,BB3_SH2,0.5536644366661793,BB,SH
1694,BB3_SH2,0.5317762329738404,BB,SH
1697,BB3_SH2,0.48743485123601477,BB,SH
1699,BB3_SH2,0.6956715020311636,BB,SH
1701,BB3_SH2,0.4103871978985299,BB,SH
1702,BB3_SH2,0.47369446087243977,BB,SH
1704,BB3_SH2,0.503073537230198,BB,SH
1705,BB3_SH2,0.6215493560420068,BB,SH
1706,BB3_SH2,0.56493008668456135,BB,SH
